"","X","NUMBER","ACC","PAGE","Author","Year","Title","DOI","Location","Biome","Landscape","Lower_diversity_guild","Higher_diversity_guilds","Ratto_Vert","Plant.species.family","Plant.species","Pollinator.variable.measure","Reproductive.succes.measure","Response","Nc.visits","Nt.visits","Escala_visitas","Nc.sp..Poll","Nt.sp..Poll","Obs.Exp","N","Escala.N","N.control","N.treat","Measure.used","Value","df","valueC","valueT","Unidad","seC","seT","Visitas.C","Visitas.T","Unidad.de.tiempo.de.visitas","Country","Obs","Tiempo.muestreo","Genus","SD_C","SD_T","cv_c","cv_t","yi","vi","Guild_sp","Exp_no.exp","Managed_Wild","Vert_Invert","Diurn_Noctur","Flying_Noflying","Cultivo","Biomes"
"680",NA,NA,6,NA,"Anderson, S. H.",2003,"The relative importance of birds and insects as pollinators of the New Zealand flora",NA,"Tiritiri Matangi and Little Barrier","Temperate Broadleaf & Mixed Forests","Forest","Vertebrate Diurnal flying exclusion","all visitors",NA,"Myrtaceae","Metrosideros excelsa","Pollinator guild diversity","fruit set",NA,NA,NA,NA,NA,NA,"Obs",3880,NA,NA,NA,"X2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New Zealand",NA,NA,NA,NA,NA,NA,NA,-0.617102733467669,0.00112911420990233,"Guild","FALSE","Wild","Vertebrate","Diurnal","Flying","No_crop","Temperate"
"681",NA,NA,6,NA,"Anderson, S. H.",2003,"The relative importance of birds and insects as pollinators of the New Zealand flora",NA,"Tiritiri Matangi and Little Barrier","Temperate Broadleaf & Mixed Forests","Forest","Vertebrate Diurnal flying exclusion","all visitors",NA,"Pittosporaceae","Pittosporum crassifolium","Pollinator guild diversity","fruit set",NA,NA,NA,NA,NA,NA,"Obs",145,NA,NA,NA,"X2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New Zealand",NA,NA,NA,NA,NA,NA,NA,-0.786541225578362,0.0318979266347687,"Guild","FALSE","Wild","Vertebrate","Diurnal","Flying","No_crop","Temperate"
"682",NA,NA,6,NA,"Anderson, S. H.",2003,"The relative importance of birds and insects as pollinators of the New Zealand flora",NA,"Tiritiri Matangi and Little Barrier","Temperate Broadleaf & Mixed Forests","Forest","Vertebrate Diurnal flying exclusion","all visitors",NA,"Loganiaceae","Geniostoma ligustrifolium","Pollinator guild diversity","fruit set",NA,NA,NA,NA,NA,NA,"Obs",16350,NA,NA,NA,"X2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New Zealand",NA,NA,NA,NA,NA,NA,NA,-0.122786996742789,0.000245570521714573,"Guild","FALSE","Wild","Vertebrate","Diurnal","Flying","No_crop","Temperate"
"683",NA,NA,6,NA,"Anderson, S. H.",2003,"The relative importance of birds and insects as pollinators of the New Zealand flora",NA,"Tiritiri Matangi and Little Barrier","Temperate Broadleaf & Mixed Forests","Forest","Vertebrate Diurnal flying exclusion","all visitors",NA,"Araliaceae","Neopanax arboreus","Pollinator guild diversity","fruit set",NA,NA,NA,NA,NA,NA,"Obs",46434,NA,NA,NA,"X2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"New Zealand",NA,NA,NA,NA,NA,NA,NA,-1.01951793895635,0.000108529319195581,"Guild","FALSE","Wild","Vertebrate","Diurnal","Flying","No_crop","Temperate"
"684",NA,NA,17,NA,"Bissessur, Prishnee; Bunsy, Yogishah; Baider, Claudia; Florens, Francois Benjamin Vincent",2019,"Non-intrusive systematic study reveals mutualistic interactions between threatened island endemic species and points to more impactful conservation",NA,"Mauritius","Tropical & Subtropical Moist Broadleaf Forests","Shrubland","Vertebrate flying/no-flying exclusion","all visitors",NA,"Rousseaceae","Roussea simplex","Pollinator guild diversity","seed set",NA,NA,NA,NA,NA,NA,"Exp",126,NA,NA,NA,"X2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mauricio Island",NA,NA,NA,NA,NA,NA,NA,-0.674252171641692,0.0353982300884956,"Guild","FALSE","Wild","Vertebrate","NA","Both","No_crop","Tropical"
"685",NA,NA,18,NA,"Blaauw, Brett R.; Isaacs, Rufus",2014,"Larger patches of diverse floral resources increase insect pollinator density, diversity, and their pollination of native wild flowers",NA,"Michigan","Temperate Broadleaf & Mixed Forests","Experimental","cor.lineal","all insect visitors",NA,"Asteraceae","Coreopsis lanceolata","Bee species richness","seed set",NA,NA,NA,NA,NA,NA,"Exp",50,NA,NA,NA,"X2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,-0.923574151085437,0.0976085895558809,"Species","FALSE","Wild","Invertebrate","NA","NA","No_crop","Temperate"
"686",NA,NA,18,NA,"Blaauw, Brett R.; Isaacs, Rufus",2014,"Larger patches of diverse floral resources increase insect pollinator density, diversity, and their pollination of native wild flowers",NA,"Michigan","Temperate Broadleaf & Mixed Forests","Experimental","cor.lineal","all insect visitors",NA,"Asteraceae","Silphium perfoliatum","Bee species richness","seed set",NA,NA,NA,NA,NA,NA,"Exp",50,NA,NA,NA,"X2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,-1.71331406278159,0.140597539543058,"Species","FALSE","Wild","Invertebrate","NA","NA","No_crop","Temperate"
"687",NA,NA,18,NA,"Blaauw, Brett R.; Isaacs, Rufus",2014,"Larger patches of diverse floral resources increase insect pollinator density, diversity, and their pollination of native wild flowers",NA,"Michigan","Temperate Broadleaf & Mixed Forests","Experimental","cor.lineal","all insect visitors",NA,"Asteraceae","Symphyotrichum novae-angliae","Bee species richness","seed set",NA,NA,NA,NA,NA,NA,"Exp",50,NA,NA,NA,"X2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,-1.50540370701387,0.126782884310618,"Species","FALSE","Wild","Invertebrate","NA","NA","No_crop","Temperate"
"688",NA,NA,20,NA,"Brittain, Claire; Williams, Neal; Kremen, Claire; Klein, Alexandra-Maria",2013,"Synergistic effects of non-Apis bees and honey bees for pollination services",NA,"California","Temperate Grasslands, Savannas & Shrublands","Agricultural","open.allvisitors",".+HB",NA,"Rosaceae","Prunus dulcis","Bee species richness","fruit set",NA,NA,NA,NA,NA,NA,"Exp",18,"orchard",NA,NA,"X2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,-4.2254182287133,1.31578947368421,"Species","TRUE","Managed","Invertebrate","NA","NA","Crop","Temperate"
"689",NA,NA,24,NA,"Campbell, Alistair J.; Wilby, Andrew; Sutton, Peter; Wackers, Felix L.",2017,"Do sown flower strips boost wild pollinator abundance and pollination services in a spring-flowering crop? A case study from UK cider apple orchards",NA,"Herefordshire","Temperate Conifer Forests","Agricultural","cor.lineal","all insect visitors",NA,"Rosaceae","Malus domestica","Wild insect richness","fruit set",NA,NA,NA,NA,NA,NA,"Obs",8,NA,NA,NA,"X2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"England",NA,NA,NA,NA,NA,NA,NA,-2.35062964572088,1.41342756183746,"Species","FALSE","Wild","Invertebrate","NA","NA","Crop","Temperate"
"690",NA,NA,NA,NA,"Campbell, Alistair J.; Wilby, Andrew; Sutton, Peter; Wackers, Felix L.",2017,"Do sown flower strips boost wild pollinator abundance and pollination services in a spring-flowering crop? A case study from UK cider apple orchards",NA,"Herefordshire","Temperate Conifer Forests","Agricultural","cor.lineal","wild bees",NA,"Rosaceae","Malus domestica","Wild bees visitation rate","fruit set",NA,NA,NA,NA,NA,NA,"Obs",8,NA,NA,NA,"X2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"England",NA,NA,NA,NA,NA,NA,NA,-1.5533392862927,0.898876404494382,"Species","FALSE","Wild","NA","NA","NA","Crop","Temperate"
"691",NA,NA,NA,NA,"Campbell, Joshua W.; Daniels, Jaret C.; Ellis, James D.",2018,"Fruit Set and Single Visit Stigma Pollen Deposition by Managed Bumble Bees and Wild Bees in Citrullus lanatus (Cucurbitales: Cucurbitaceae)",NA,"University of Florida","Temperate Grasslands, Savannas & Shrublands","Experimental","cor.lineal","all visitors",NA,"Cucurbitaceae","Citrullus lanatus","Pollinator guild diversity","fruit weight",NA,NA,NA,NA,NA,NA,"Exp",108,NA,NA,NA,"X2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,-0.514758016536819,0.0395256916996047,"Species","FALSE","Wild","NA","NA","NA","No_crop","Temperate"
"692",NA,NA,33,NA,"Classen, Alice; Peters, Marcell K.; Ferger, Stefan W.; Helbig-Bonitz, Maria; Schmack, Julia M.; Maassen, Genevieve; Schleuning, Matthias; Kalko, Elisabeth K. V.; Boehning-Gaese, Katrin; Steffan-Dewenter, Ingolf",2014,"Complementary ecosystem servicesprovided by pest predators andpollinators increase quantity andquality of coffee yields",NA,"Kilimanjaro","Tropical & Subtropical Moist Broadleaf Forests","Agricultural","Vertebrate Diurnal flying exclusion","all visitors",NA,"Rubiaceae","Coffea arabica","Pollinator guild diversity","fruit set",NA,NA,NA,NA,NA,NA,"Exp",241,NA,NA,NA,"X2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tanzania",NA,NA,NA,NA,NA,NA,NA,-0.282091403883575,0.0169297837220129,"Guild","FALSE","Wild","Vertebrate","Diurnal","Flying","Crop","Tropical"
"693",NA,NA,65,NA,"Fuster, Francisco; Traveset, Anna",2020,"Importance of intraspecific variation in the pollination and seed dispersal functions of a double mutualist animal species",NA,"Dragonera island","Mediterranean Forests, Woodlands & Scrub","Shrubland","Vertebrate No-flying exclusion","all visitors",NA,"Rutaceae","Cneorum tricoccon","Pollinator guild diversity","fruit set",NA,NA,NA,NA,NA,NA,"Exp",489,"flower",NA,NA,"X2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spain",NA,NA,NA,NA,NA,NA,NA,-0.241172599192025,0.00829927173890491,"Guild","FALSE","Wild","Vertebrate","NA","No-flying","No_crop","Mediterranean"
"694",NA,NA,NA,NA,"Fuster, Francisco; Traveset, Anna",2020,"Importance of intraspecific variation in the pollination and seed dispersal functions of a double mutualist animal species",NA,"Dragonera island","Mediterranean Forests, Woodlands & Scrub","Shrubland","Vertebrate No-flying exclusion","all visitors",NA,"Rutaceae","Cneorum tricoccon","Pollinator guild diversity","seed set",NA,NA,NA,NA,NA,NA,"Exp",489,"flower",NA,NA,"X2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spain",NA,NA,NA,NA,NA,NA,NA,-0.276671563188727,0.00833698076241689,"Guild","FALSE","Wild","Vertebrate","NA","No-flying","No_crop","Mediterranean"
"695",NA,NA,82,NA,"Ibarra-Cerdena, C. N.; Iniguez-Davalos, L. I.; Sanchez-Cordero, V.",2005,"Pollination ecology of Stenocereus queretaroensis (Cactaceae), a chiropterophilous columnar cactus, in a tropical dry forest of Mexico",NA,"Autlán","Tropical & Subtropical Dry Broadleaf Forests","Forest","Diurnal exclusion","all visitors",NA,"Cactaceae","Stenocereus queretaroensis","Pollinator guild diversity","fruit set",NA,NA,NA,NA,NA,NA,"Exp",30,"plants",NA,NA,"X2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mexico",NA,NA,NA,NA,NA,NA,NA,-0.374419791451291,0.138269556500398,"Guild","FALSE","Wild","NA","Diurnal","NA","No_crop","Tropical"
"696",NA,NA,83,NA,"Ibarra-Isassi, Javier; Sendoya, Sebastian Felipe",2016,"Ants as floral visitors of Blutaparon portulacoides (A. St-Hil.) Mears (Amaranthaceae): an ant pollination system in the Atlantic Rainforest",NA,"Núcleo Picinguaba","Tropical & Subtropical Moist Broadleaf Forests","Forest","Invertebrate flying exclusion","all visitors",NA,"Amaranthaceae","Blutaparon portulacoides","Pollinator guild diversity","seed set",NA,NA,NA,NA,NA,NA,"Exp",15,"inflorescence",NA,NA,"X2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,-0.416468403641139,0.27972027972028,"Guild","FALSE","Wild","Invertebrate","NA","Flying","No_crop","Tropical"
"697",NA,NA,NA,NA,"Ibarra-Isassi, Javier; Sendoya, Sebastian Felipe",2016,"Ants as floral visitors of Blutaparon portulacoides (A. St-Hil.) Mears (Amaranthaceae): an ant pollination system in the Atlantic Rainforest",NA,"Núcleo Picinguaba","Tropical & Subtropical Moist Broadleaf Forests","Forest","Invertebrate No-flying exclusion","all visitors",NA,"Amaranthaceae","Blutaparon portulacoides","Pollinator guild diversity","seed set",NA,NA,NA,NA,NA,NA,"Exp",15,"inflorescence",NA,NA,"X2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,-0.731061570982533,0.306889673162498,"Guild","FALSE","Wild","Invertebrate","NA","No-flying","No_crop","Tropical"
"698",NA,NA,93,NA,"Klein, Alexandra-Maria; Brittain, Claire; Hendrix, Stephen D.; Thorp, Robbin; Williams, Neal; Kremen, Claire",2012,"Wild pollination services to California almond rely on semi-natural habitat",NA,"Colusa and Yolo Counties","Mediterranean Forests, Woodlands & Scrub","Agricultural","cor.lineal","all visitors",NA,"Rosaceae","Prunus dulcis","species richness","fruit set",NA,NA,NA,NA,NA,NA,"Obs",23,"field",NA,NA,"X2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,-1.23850945532754,0.245700245700246,"Species","FALSE","Wild","NA","NA","NA","Crop","Mediterranean"
"699",NA,NA,NA,NA,"Klein, Alexandra-Maria; Brittain, Claire; Hendrix, Stephen D.; Thorp, Robbin; Williams, Neal; Kremen, Claire",2012,"Wild pollination services to California almond rely on semi-natural habitat",NA,"Colusa and Yolo Counties","Mediterranean Forests, Woodlands & Scrub","Agricultural","cor.lineal","wild bees",NA,"Rosaceae","Prunus dulcis","Wild bee species richness","fruit set",NA,NA,NA,NA,NA,NA,"Obs",23,"field",NA,NA,"X2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"USA",NA,NA,NA,NA,NA,NA,NA,-1.17624334148341,0.238663484486874,"Species","FALSE","Wild","NA","NA","NA","Crop","Mediterranean"
"700",NA,NA,102,NA,"Lemaitre, Andrea B.; Pinto, Carlos F.; Niemeyer, Hermann M.",2014,"Generalized pollination system: Are floral traits adapted to different pollinators?",NA,"Reserva Nacional Río Clarillo","Mediterranean Forests, Woodlands & Scrub","Forest","Diurnal exclusion","all visitors",NA,"Cactaceae","Echinopsis chiloensis ssp. Chiloensis","Pollinator guild diversity","fruit set",NA,NA,NA,NA,NA,NA,"Exp",50,"flower",NA,NA,"X2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chile",NA,NA,NA,NA,NA,NA,NA,-0.696313553000347,0.09000900090009,"Guild","FALSE","Wild","NA","Diurnal","NA","No_crop","Mediterranean"
"701",NA,NA,NA,NA,"Lemaitre, Andrea B.; Pinto, Carlos F.; Niemeyer, Hermann M.",2014,"Generalized pollination system: Are floral traits adapted to different pollinators?",NA,"Reserva Nacional Río Clarillo","Mediterranean Forests, Woodlands & Scrub","Forest","Nocturnal exclusion","all visitors",NA,"Cactaceae","Echinopsis chiloensis ssp. Chiloensis","Pollinator guild diversity","fruit set",NA,NA,NA,NA,NA,NA,"Exp",50,"flower",NA,NA,"X2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chile",NA,NA,NA,NA,NA,NA,NA,-1.47643979057592,0.125,"Guild","FALSE","Wild","NA","Nocturnal","NA","No_crop","Mediterranean"
"702",NA,NA,109,NA,"MacInnis, Gail; Forrest, Jessica R. K.",2019,"Pollination by wild bees yields larger strawberries than pollination by honey bees",NA,"île Perrot","Temperate Broadleaf & Mixed Forests","Agricultural","cor.lineal","wild bees",NA,"Rosaceae","Fragaria ananassa","wild bee species richness","fruit weight",NA,NA,NA,NA,NA,NA,"Exp",98,"flower",NA,NA,"X2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Canada",NA,NA,NA,NA,NA,NA,NA,-0.356246755617369,0.0421318727617443,"Species","FALSE","Wild","NA","NA","NA","Crop","Temperate"
"703",NA,NA,115,NA,"McKechnie, Irene M.; Thomsen, Christina J. M.; Sargent, Risa D.",2017,"Forested field edges support a greater diversity of wild pollinators in lowbush blueberry (Vaccinium angustifolium)",NA,"St. Stephen","Temperate Broadleaf & Mixed Forests","Agricultural","cor.lineal","bees",NA,"Ericaceae","Vaccinium angustifolium","Bee species diversity","fruit set",NA,NA,NA,NA,NA,NA,"Obs",15,"field",NA,NA,"X2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Canada",NA,NA,NA,NA,NA,NA,NA,-0.0973341534108271,0.267379679144385,"Species","FALSE","Wild","NA","NA","NA","Crop","Temperate"
"704",NA,NA,NA,NA,"McKechnie, Irene M.; Thomsen, Christina J. M.; Sargent, Risa D.",2017,"Forested field edges support a greater diversity of wild pollinators in lowbush blueberry (Vaccinium angustifolium)",NA,"St. Stephen","Temperate Broadleaf & Mixed Forests","Agricultural","cor.lineal","bees",NA,"Ericaceae","Vaccinium angustifolium","Bee species diversity","seed set",NA,NA,NA,NA,NA,NA,"Obs",15,"field",NA,NA,"X2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Canada",NA,NA,NA,NA,NA,NA,NA,-0.259612839702292,0.271739130434783,"Species","FALSE","Wild","NA","NA","NA","Crop","Temperate"
"705",NA,NA,122,NA,"Molina-Freaner, F.; Eguiarte, L. E.",2003,"The pollination biology of two paniculate agaves (Agavaceae) from northwestern Mexico: Contrasting roles of bats as pollinators",NA,"Centro Ecológico Sonora & Sierra Kino","Deserts & Xeric Shrublands","Shrubland","Diurnal exclusion","all visitors",NA,"Agavaceae","Agave angustifolia","Pollinator guild diversity","fruit set",NA,NA,NA,NA,NA,NA,"Exp",100,"flower",NA,NA,"X2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mexico",NA,NA,NA,NA,NA,NA,NA,-0.0818990546895181,0.0400681157968547,"Guild","FALSE","Wild","NA","Diurnal","NA","No_crop","Deserts"
"706",NA,NA,NA,NA,"Molina-Freaner, F.; Eguiarte, L. E.",2003,"The pollination biology of two paniculate agaves (Agavaceae) from northwestern Mexico: Contrasting roles of bats as pollinators",NA,"Centro Ecológico Sonora & Sierra Kino","Deserts & Xeric Shrublands","Shrubland","Diurnal exclusion","all visitors",NA,"Agavaceae","Agave subsimplex","Pollinator guild diversity","fruit set",NA,NA,NA,NA,NA,NA,"Exp",100,"flower",NA,NA,"X2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mexico",NA,NA,NA,NA,NA,NA,NA,-0.20640149953074,0.0404326291317093,"Guild","FALSE","Wild","NA","Diurnal","NA","No_crop","Deserts"
"707",NA,NA,NA,NA,"Molina-Freaner, F.; Eguiarte, L. E.",2003,"The pollination biology of two paniculate agaves (Agavaceae) from northwestern Mexico: Contrasting roles of bats as pollinators",NA,"Centro Ecológico Sonora & Sierra Kino","Deserts & Xeric Shrublands","Shrubland","Nocturnal exclusion","all visitors",NA,"Agavaceae","Agave subsimplex","Pollinator guild diversity","fruit set",NA,NA,NA,NA,NA,NA,"Exp",100,"flower",NA,NA,"X2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mexico",NA,NA,NA,NA,NA,NA,NA,-0.0343803857483684,0.0400120036010803,"Guild","FALSE","Wild","NA","Nocturnal","NA","No_crop","Deserts"
"708",NA,NA,NA,NA,"Molina-Freaner, F.; Eguiarte, L. E.",2003,"The pollination biology of two paniculate agaves (Agavaceae) from northwestern Mexico: Contrasting roles of bats as pollinators",NA,"Centro Ecológico Sonora & Sierra Kino","Deserts & Xeric Shrublands","Shrubland","Diurnal exclusion","all visitors",NA,"Agavaceae","Agave subsimplex","Pollinator guild diversity","seed set",NA,NA,NA,NA,NA,NA,"Exp",100,"flower",NA,NA,"X2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mexico",NA,NA,NA,NA,NA,NA,NA,-0.554051754153002,0.0431173870863426,"Guild","FALSE","Wild","NA","Diurnal","NA","No_crop","Deserts"
"709",NA,NA,NA,NA,"Molina-Freaner, F.; Eguiarte, L. E.",2003,"The pollination biology of two paniculate agaves (Agavaceae) from northwestern Mexico: Contrasting roles of bats as pollinators",NA,"Centro Ecológico Sonora & Sierra Kino","Deserts & Xeric Shrublands","Shrubland","Nocturnal exclusion","all visitors",NA,"Agavaceae","Agave subsimplex","Pollinator guild diversity","seed set",NA,NA,NA,NA,NA,NA,"Exp",100,"flower",NA,NA,"X2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mexico",NA,NA,NA,NA,NA,NA,NA,-0.680141175755502,0.0446977315901218,"Guild","FALSE","Wild","NA","Nocturnal","NA","No_crop","Deserts"
"710",NA,NA,NA,NA,"Motzke, Iris; Tscharntke, Teja; Wanger, Thomas C.; Klein, Alexandra-Maria",2015,"Pollination mitigates cucumber yield gaps more than pesticide and fertilizer use in tropical smallholder gardens",NA,"Lore Utara","Tropical & Subtropical Moist Broadleaf Forests","Agricultural","cor.lineal","bees",NA,"Cucurbitaceae","Cucumis sativus","bee species richness","fruit set",NA,NA,NA,NA,NA,NA,"Exp",104,"subplot",NA,NA,"X2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Indonesia",NA,NA,NA,NA,NA,NA,NA,-0.61401787038395,0.0421407501053519,"Species","FALSE","Wild","NA","NA","NA","Crop","Tropical"
"711",NA,NA,140,NA,"Pinto Magalhaes, Amanda Ferreira; Maruyama, Pietro Kiyoshi; Fernandes Tavares, Luisa Alicida; Martins, Rodrigo Lemes",2018,"The relative importance of hummingbirds as pollinators in two bromeliads with contrasting floral specializations and breeding systems",NA,"Restinga de Jurubatiba National Park","Tropical & Subtropical Moist Broadleaf Forests","Dune","Vertebrate Diurnal flying exclusion","all visitors",NA,"Bromeliaceae","Aechmea nudicaulis","Pollinator guild diversity","fruit set",NA,NA,NA,NA,NA,NA,"Exp",70,"individual",NA,NA,"X2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,-1.38359979138049,0.0851063829787234,"Guild","FALSE","Wild","Vertebrate","Diurnal","Flying","No_crop","Tropical"
"712",NA,NA,NA,NA,"Pinto Magalhaes, Amanda Ferreira; Maruyama, Pietro Kiyoshi; Fernandes Tavares, Luisa Alicida; Martins, Rodrigo Lemes",2018,"The relative importance of hummingbirds as pollinators in two bromeliads with contrasting floral specializations and breeding systems",NA,"Restinga de Jurubatiba National Park","Tropical & Subtropical Moist Broadleaf Forests","Dune","Vertebrate Diurnal flying exclusion","all visitors",NA,"Bromeliaceae","Vriesea neoglutinosa","Pollinator guild diversity","fruit set",NA,NA,NA,NA,NA,NA,"Exp",44,"individual",NA,NA,"X2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,-1.13395741493531,0.121212121212121,"Guild","FALSE","Wild","Vertebrate","Diurnal","Flying","No_crop","Tropical"
"713",NA,NA,NA,NA,"Ramsey, M.",1988,"DIFFERENCES IN POLLINATOR EFFECTIVENESS OF BIRDS AND INSECTS VISITING BANKSIA-MENZIESII (PROTEACEAE)",NA,"Perth","Mediterranean Forests, Woodlands & Scrub","Forest","Vertebrate Diurnal flying exclusion","all visitors",NA,"Proteaceae","Banksia menziesii","Pollinator guild diversity","fruit number",NA,NA,NA,NA,NA,NA,"Exp",30,"inflorescence",NA,NA,"X2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Australia",NA,NA,NA,NA,NA,NA,NA,-1.0765344626649,0.174140182847192,"Guild","FALSE","Wild","Vertebrate","Diurnal","Flying","No_crop","Mediterranean"
"714",NA,NA,190,NA,"Van der Niet, Timotheus; Pirie, Michael D.; Shuttleworth, Adam; Johnson, Steven D.; Midgley, Jeremy J.",2014,"Do pollinator distributions underlie the evolution of pollination ecotypes in the Cape shrub Erica plukenetii?",NA,NA,NA,NA,"Vertebrate Diurnal flying exclusion","all visitors",NA,"Ericaceae","Erica plukenetii","Pollinator guild diversity","fruit set",NA,NA,NA,NA,NA,NA,"Exp",40,NA,NA,NA,"X2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South Africa",NA,NA,NA,NA,NA,NA,NA,-0.337262591188647,0.102960102960103,"Guild","FALSE","Wild","Vertebrate","Diurnal","Flying","No_crop","Others"
